Probesets	cold_green_6h	cold_green_24h	cold_roots_6h	cold_roots_24h	osmotic_green_6h	osmotic_green_24h	osmotic_root_6h	osmotic_root_24h	salt_green_6h	salt_green_24h	salt_root_6h	salt_root_24h	drought_green_6h	drought_green_24h	drought_root_6h	drought_root_24h	genotox_green_6h	genotox_green_24h	genotox_root_6h	genotox_root_24h	oxidative_green_6h	oxidative_green_24h	oxidative_root_6h	oxidative_root_24h	UV-B_green_6h	UV-B_green_24h	UV-B_root_6h	UV-B_root_24h	wounding_green_6h	wounding_green_24h	wounding_root_6h	wounding_root_24h	heat_green_3+3h	heat_green_3+21h	heat_root_3+3h	heat_root_3+21h	diurnal_04h.CEL	diurnal_08h.CEL	diurnal_12h.CEL	diurnal_16h.CEL	diurnal_20h.CEL	diurnal_24h.CEL	Sulfate_2h	Sulfate_8h	Sulfate_24h	Pinf_6h	Pinf_24h	DC3000_02h	DC3000_24h	ABA_3h	ABA_30h	ACC_3h	ACC_30h	BL_3h	BL_30h	GA_3h	GA_30h	IAA_3h	IAA_30h	MJ_3h	MJ_30h	ZEA_3h	ZEA_30h	cell_cycle_aph_6h	cell_cycle_aph_8h	cell_cycle_aph_10h	cell_cycle_aph_12h	cell_cycle_aph_14h	cell_cycle_aph_16h	cell_cycle_aph_19h
255340_at	-0.27078608	-0.23187388	-0.30404583	-0.2211173	-0.041924838	0.7043494	0.13130336	0.051041085	-0.11626128	-0.023903724	3.8971875	4.57989	-0.3155732	-0.21725948	-0.2193218	-0.3340637	-0.23403338	-0.050555173	0.002473339	-0.16726111	-0.2843007	1.2454624	-0.2238893	0.1268978	3.611502	0.8216314	-0.13333315	-0.39246786	-0.21450768	-0.1430165	-0.15883656	-0.13401005	-0.27817592	-0.2128629	-0.25290033	-0.24576786	-1.2841084	-1.9272382	-1.0731859	-1.0340931	-1.7928128	-1.481736	-0.40145904	-0.2912173	-0.19478674	0.8717728	0.21718982	0.48592654	0.82819146	0.2587855	-0.19589561	-0.27797455	-0.118089475	-0.1569568	-0.23076572	-0.18336222	-0.20181866	-0.1545331	-0.19678341	-0.274602	-0.16357847	-0.2130265	-0.2399979	0.07522677	-0.24617286	-0.07806958	-0.02521069	0.022027653	-0.04242081	-0.028912853
252684_at	0.23068173	-0.52420354	0.57299066	-0.51593274	0.11991955	0.7083236	-0.4345251	-0.6423236	0.13949247	-0.16245942	4.39588	2.371707	0.31313586	-0.08524146	-0.09354005	0.050230537	0.23103167	0.40824267	-0.05891082	0.54187566	0.23572789	0.74554473	0.32165277	-0.14361216	2.9691799	1.3895209	0.50228703	-0.64566356	0.07954519	0.069020934	0.2740762	0.37352598	-0.10436269	-0.079308316	-1.0563384	-0.55758363	-1.5806963	-2.268766	-2.4047709	-1.3306407	-2.4836576	-2.2250276	0.35565254	0.31486914	-0.6071953	0.34109297	0.23753068	-0.22640274	0.5129986	-0.068918906	-0.06193959	0.12306426	-0.01774138	-0.018230546	-0.018262925	0.007183445	-0.017687134	0.08161209	-0.007090288	-0.11501923	0.014969257	-0.036164198	-0.1664335	-0.060029153	0.029739482	-0.09943789	-0.075256184	-0.08126074	-0.06213802	0.07446636
251633_at	0.05868597	0.08306374	0.031538486	0.1761954	0.64829993	0.3913107	0.22353561	0.13801359	0.14072715	-0.24255778	4.149996	2.9312239	-0.017407447	0.059374984	-0.12297503	-0.04732367	-0.15334707	0.062226444	-0.13899209	-0.10963541	-0.09348453	0.15456964	-0.26000413	0.06000071	3.7611585	0.54453075	-0.14170289	-0.019243732	0.09477541	-0.033911794	-0.123590164	0.016158093	-0.08858791	0.048819344	-0.170127	-0.09060735	-1.4212694	-2.1016731	-1.8711904	-1.8359336	-2.8543787	-2.3159685	-0.14527597	-0.066119276	-0.002663027	-0.047145836	0.27254584	0.23953055	0.056853447	-0.16708793	0.097063296	-0.06547506	0.4041665	0.12934381	0.39769855	-0.08183426	-0.102739245	0.000944	0.015773825	0.10390642	0.3491042	-0.14070208	-0.15920453	-0.038980972	-0.027424593	-0.22472095	-0.20656352	-0.09878825	0.13274848	-0.14524557
245250_at	2.9019423	-0.033677272	2.2512777	1.4723425	0.29070103	0.2043875	0.21057989	0.073298335	-0.42007688	-0.53692967	4.1945024	2.9190738	-0.28383553	-0.34499222	0.008487346	-0.17591178	0.17815141	0.3320315	0.6271545	0.22547382	0.07728518	0.88283104	0.21550049	-0.14143378	0.44456407	-0.25791332	-0.1549549	0.008453841	-0.23179209	-0.08944638	0.21731627	0.28666317	-0.18390994	-0.2369223	-0.34230992	-0.40059122	-1.7095029	-1.7236987	-1.7839422	-1.8506794	-1.6378977	-1.8591344	-0.0798794	-0.5378887	-0.40867898	0.86442816	-0.2362556	-0.33724827	-0.5850546	-0.65485144	-0.2061232	-0.19493695	-0.293253	-0.3083773	-0.39784318	-0.13622347	-0.25176835	0.234228	1.507109	-0.36575943	0.16079782	-0.26921123	-0.19904932	-0.07790399	-0.19154795	-0.29476494	-0.17952187	-0.09655256	0.006866755	-0.0932014
255733_at	2.2535563	-0.05456618	3.17779	2.7347345	-0.06224179	0.44878072	1.0335809	1.2317663	-0.6159093	-0.43972734	2.5396423	2.9063432	-0.014156323	-0.085255764	0.07430854	-0.30510473	-0.46230784	0.26838696	0.22374028	0.11978178	0.07987135	0.5220379	-0.034071192	0.024180096	1.031445	0.3372367	0.3234834	0.14351134	0.2780041	0.23935157	0.0639818	0.71257824	-0.3639289	-0.65509033	-0.57867783	-0.885368	-1.5164964	-1.3315923	-1.4459723	-2.1755211	-2.1359138	-1.5164964	-0.2764121	-0.42178997	-0.4942297	1.0235207	0.052811544	-0.24541105	1.1594759	-0.38973385	-0.14314595	-0.4851374	-0.30474284	-0.54044765	-0.31292918	-0.33348152	-0.20833708	-0.55071455	-0.034145538	-0.27702385	0.3003639	-0.38719836	-0.40888292	-0.5258589	-0.39666316	-0.45876914	-0.40143326	-0.29165462	-0.31303096	-0.42469388
258792_at	3.9553728	1.5231102	2.2262428	2.4322517	0.84204876	0.7981859	0.726069	0.7258547	0.051624667	0.17020239	1.982039	1.4773351	-0.41882056	0.10360492	0.0625482	-0.083482765	-0.05721537	0.5018508	-0.060995597	0.013585066	-0.3319334	0.87669873	0.13737114	0.018104358	1.4830364	0.492578	0.22443886	0.36063272	0.06321668	0.16692188	-0.19833653	0.14732416	-0.34385803	-0.27854154	-0.21674366	-0.5933364	-1.4454824	-1.737065	-1.417381	-1.5287744	-1.6590313	-1.9843622	-0.16580555	-0.45198223	-0.60006785	0.8423888	-0.2827056	-0.32501867	1.2542912	-0.3173407	0.005337985	-0.32130325	-0.6498515	0.55347997	-0.383165	-0.41016632	-0.30558136	-0.018556954	0.21609832	-0.34692094	-0.25341386	-0.49656397	-0.4561557	-1.0547274	-0.88970494	-0.80905175	-0.76546156	-1.0091434	-0.92511064	-0.8406856
259428_at	2.2526703	0.86698407	1.6292467	2.982	0.38067725	1.1799812	0.5336769	0.3319855	-0.21332763	-0.12458835	1.9725854	2.5244265	-0.4926566	0.017312711	-0.28536463	-0.49543342	-0.42675713	0.37050736	0.545819	0.4746265	-0.35936683	1.5623558	-0.2003949	0.18876134	2.9568138	0.8705495	0.052078936	-0.15425304	0.08777486	-0.040738564	-0.070572585	0.21250096	-0.6656571	-0.076055914	-0.3945674	-0.26463354	-1.319388	-1.7259763	-1.4457033	-1.6807551	-2.1995862	-2.1008236	-0.27805376	-0.30487433	-0.30616564	0.9464368	-0.19186491	-0.07303272	0.8791687	0.16374598	-0.30589154	-0.312657	-0.30342904	-0.26709548	-0.13183531	-0.052429855	-0.24066682	-0.19505236	-0.4018292	-0.47805196	-0.19408253	-0.26233903	-0.37769666	-0.7226412	-0.4617285	-0.79253525	-0.65185374	-0.72348356	-0.6165163	-0.6002794
262085_at	0.09290429	0.21277943	0.7457026	3.0604615	-0.093685664	0.12405945	0.18999635	0.19852063	-0.27596074	0.50022405	4.183875	4.2892237	-0.49636927	-0.28129265	-0.19963941	-0.14292945	-0.3862199	-0.21396475	-0.14289783	-0.13728882	-0.4693933	1.4678952	-0.4386743	0.049264237	1.5082445	-0.1197451	-0.5833972	-0.22304317	0.07226112	0.056820557	-0.31848577	-0.023820879	-0.43832287	-0.41407928	-0.39509186	-0.055252593	-0.9271783	-0.89940953	-0.5384964	-1.5199776	-1.6314466	-0.95827764	-0.24651086	-0.26118246	0.049592223	2.2566779	-0.4402669	0.24407645	0.100293994	-0.3833675	0.04532233	-0.41570985	0.001414396	-0.069039755	0.016869945	-0.3678101	-0.29915684	-0.2695096	-0.079847775	-0.3853428	-0.029711787	-0.21500197	-0.23299907	-0.29929686	-0.7271126	-0.84052074	-0.5109358	-0.39721674	-0.27687088	-0.3947279
253915_at	0.31346017	-1.1025774	2.9208472	1.8341553	0.46205303	0.46015948	-0.05512544	0.12496711	1.1470426	0.2721429	3.31305	1.3060931	0.002349149	-0.51220286	-0.34418625	-0.59545004	0.61349976	1.2835344	0.7233554	0.3401882	0.4513462	0.8199759	-0.3194484	-0.002234022	1.9833932	0.24032597	0.10491572	-0.067340374	0.25488013	0.18845984	-0.08800571	0.069641426	0.37495166	-0.37027216	-0.5728155	-0.32482755	-1.4633756	-1.7481755	-0.7529599	-1.67243	-2.502703	-2.146339	-0.007869506	-0.88623995	-0.6133549	1.2152804	-0.7359896	-0.8304907	0.11010494	-0.5577725	-0.12100363	-0.2648635	-0.80904865	0.4047325	-0.54695046	-0.33572564	-0.6612422	1.059219	1.4534835	-0.8645215	-0.8675332	-0.44705543	-0.036247868	-0.70800316	-0.6785926	-0.509767	0.20147079	0.09066465	0.48086125	0.502136
248448_at	0.22058167	-0.3675573	3.7163115	1.4096268	0.31430554	0.7455697	0.38934788	0.63741153	-0.14047575	-0.22644833	5.0796328	1.1445134	-0.2553322	0.06748612	-0.038103096	-0.79626507	0.11275321	1.0766922	1.1357769	0.508886	0.15824844	1.1513258	0.17557052	0.10530433	0.11840607	0.12534061	0.44423446	-0.68365073	-0.3400208	0.2127872	-0.001094412	0.07854024	-0.3640374	-0.116095625	-0.572163	-0.4265365	-0.7232005	-1.0010283	-0.4038268	-1.0821402	-1.3446369	-1.358941	-0.054536454	-0.6660741	-0.809963	1.5659847	-0.927004	-0.59279335	-0.536323	-0.49133992	-0.34468013	-0.41539246	-0.44463277	-0.07846142	-0.2864117	-0.25738478	-0.40888965	-0.38460168	1.4568061	-0.40926194	-0.3558991	-0.50274724	-0.20169035	-0.67803115	-1.0226583	-0.9579913	-0.47062716	-0.16112132	-0.090106644	-0.36126703
262383_at	2.3773224	-1.8926761	2.919379	1.2019933	0.6067085	-0.005117321	0.5974719	0.16098934	0.24456254	-0.97236633	2.7545714	-0.29286566	0.34334946	-0.15590416	0.56579775	-0.23407653	0.71752584	0.56562304	0.71301514	0.06700642	0.56364965	0.311362	0.15971215	0.14056873	2.1955154	0.1667503	-0.36691505	-0.9038851	0.5845453	-0.17281468	0.30643985	0.034764837	-0.1170527	0.15119569	-0.7170858	-0.50221324	-2.0247276	-2.2985044	-2.001997	-1.8372084	-2.3111725	-2.001997	-0.15723115	-0.24835555	0.12347082	0.60840946	-0.14663792	-0.21167536	1.4650302	-0.49055523	-0.10854535	0.059558604	-0.3200201	-0.3671775	-0.28639066	-0.023025014	-0.3165191	-0.22115251	0.058417447	0.9531525	0.39274412	-0.26221347	0.14036883	0.2863121	0.16720758	-0.13157004	-0.16093896	-0.24762596	0.077388644	-0.273667
262382_at	0.75230855	-1.5899837	3.5086353	1.1536663	-0.11579911	-0.30194733	0.21636584	0.2588535	0.16406146	-1.0383544	3.4547899	0.19483942	-0.10297692	-0.6945875	0.47549188	-0.22507411	0.53075516	1.4098182	0.8295009	0.49669212	0.45473382	0.7121044	0.04540836	0.35241455	2.604028	0.84431034	0.17265698	-0.27960324	0.392025	0.4182824	0.3810436	0.5408828	-0.3243155	-0.5078415	-0.16041256	-0.14387575	-1.624143	-2.1372867	-2.0642726	-1.8271215	-2.0938141	-1.7870356	-0.050023794	-0.4001003	-0.10170634	0.97731847	-0.33843693	-0.12138537	-0.39656892	-0.5622022	-0.30195677	-0.15539554	-0.27359706	-0.13483407	-0.2276635	-0.13293889	-0.27580133	-0.22674227	-0.13971095	0.7487531	0.055385455	-0.19038698	0.07326322	-0.18689004	-0.23922165	-0.2703282	-0.18970446	-0.110432036	-0.045887213	-0.12802908
253485_at	0.16863142	1.192121	3.205178	2.2144172	-0.19722272	0.37751776	0.78222877	0.07805215	-0.36665776	0.0269092	2.7321596	1.6059645	-0.19533962	0.028661968	0.15467831	0.009653207	-0.4538681	0.117375486	0.2909818	0.25284562	-0.40244648	0.562762	-0.058029935	0.13119954	1.6691504	1.3843656	-0.07682686	-0.9188206	0.96438384	0.53340393	0.2996446	0.76181096	-0.05622211	-0.021129346	-0.21107891	0.003628011	-1.8056256	-1.7015463	-2.2157583	-2.084239	-1.8658547	-1.9355967	-0.20452061	-0.45820308	-0.25377604	0.64057887	0.20191677	-0.5946361	0.91116863	-0.855665	-0.9817929	-0.32091334	-0.33704183	0.74880093	-0.11878327	-0.34689388	-0.42340964	-0.5781968	0.005686424	0.74960154	1.3836298	-0.14481224	0.2914379	-0.51286393	-0.5445587	-0.7527851	-0.70968586	-0.57698965	-0.5454051	-0.6533496
262381_at	-0.5229728	-1.2373548	2.0324116	1.9629037	0.21376753	1.3578898	0.78575504	1.12882	-0.46383223	0.03496617	1.7484022	1.1428764	-0.03423688	-0.2655671	0.6034435	-0.013098802	-0.15012132	0.8136436	0.68712825	0.39340556	-0.06930764	1.3774811	0.3846614	0.5439483	2.4600315	1.2512125	0.37217548	0.27521467	0.79107124	0.28065827	0.6744746	0.7225898	-0.34210333	-0.39667493	-0.2743471	-0.4367197	-1.478272	-1.9981252	-2.2358046	-2.07878	-2.1067085	-1.9559708	-0.2643873	-0.42708287	-0.35042152	2.2769496	0.22094682	-0.64160454	1.2962488	-0.77373356	-0.45748726	-0.3050419	-0.62115	-0.37054062	-0.52590835	-0.49180534	-0.3839997	-0.09435561	-0.41196516	0.8315362	-0.5814809	-0.34220755	-0.28124803	-0.19467066	-0.21449818	-0.5353696	-0.49790236	-0.60114515	-0.6559593	-0.5806503
263182_at	0.2295401	-0.039690245	1.9926049	1.5103478	1.1543578	2.0916655	0.35937265	0.62979406	-0.34207848	-0.30238926	3.895353	1.4414694	-0.19129092	-0.30669093	-0.31274557	-0.43704954	0.15820399	0.11235408	0.04312273	-0.059919514	-0.1777452	2.1785882	0.38657647	-0.21700695	2.0694714	0.14275235	0.21847671	0.19685668	0.25430775	0.36146957	0.34494358	0.7194853	0.002076407	-0.2336551	-0.38115028	-0.15514165	-1.2407196	-1.63937	-2.194577	-1.8559699	-1.5243641	-2.2424464	0.008256127	-0.8141852	-0.6426249	0.76761913	-0.17562106	-0.026710128	1.1068276	-0.53754896	-0.3255614	-0.2884597	-0.4425028	-0.06996587	-0.6263445	-0.3326667	-0.323088	-0.34019077	1.0551816	0.19159824	0.060245004	-0.33631352	-0.2981286	-0.60860133	-0.6589544	-0.5883796	-0.61246663	-0.6228048	-0.49316633	-0.66463244
258947_at	0.026493898	0.24217023	2.006404	2.4273064	0.13306494	0.40322015	0.1838667	0.03398238	-0.20745908	-0.030371824	3.8954513	1.8639082	-0.08801337	-0.11483514	-0.1220361	-0.3059518	-0.26746443	-0.14190482	0.16055861	0.019889534	-0.2610282	0.9274079	-0.08015988	-0.050972227	2.8139145	0.2636583	-0.08720598	-0.43101823	-0.10982303	-0.15356538	-0.09633123	0.55195224	-0.23789288	-0.1984388	-0.29573095	-0.10581281	-1.2812177	-1.9099077	-1.700267	-1.8008008	-2.4015965	-2.1223881	0.48330444	-0.5351182	-0.20514455	0.95889467	-0.39381403	0.6312733	2.325929	-0.19529784	-0.18978052	-0.22166604	-0.22115915	-0.19539797	-0.23183177	-0.181204	-0.2131196	-0.23889478	-0.13739094	-0.24980731	-0.13772419	-0.26843318	-0.1714464	-0.23043603	-0.24143562	-0.34209648	-0.19089551	-0.18832703	-0.25970128	-0.31033444
249264_s_at	1.0205132	-0.7347675	2.1327908	2.4016657	0.07694054	-0.16545498	0.56388456	0.13058694	-0.12117179	-0.57836574	4.340189	3.2573912	-0.106496714	-0.42130134	-0.010391745	-0.35568655	-0.08326059	0.18235448	0.43159127	0.25367516	-0.25511307	0.77028304	-0.032859147	0.030384937	1.7880917	0.5839682	0.07771576	-0.21960963	0.121907055	0.023646444	0.12127193	0.26275718	-0.330363	0.004191113	-0.32457456	-0.39146182	-1.6735171	-1.8111202	-1.3994406	-1.6827327	-2.2275758	-1.7601291	-0.089759514	-0.50184935	-0.24567728	0.80772734	-0.19323753	-0.2656073	0.7788249	-0.25947568	-0.17682767	-0.25130716	-0.13916397	-0.040652093	-0.002189771	-0.218092	-0.17996825	-0.19716758	-0.09807526	-0.34360704	-0.08646443	-0.25530332	-0.2629842	-0.23997782	-0.2392147	-0.2945934	-0.2775088	-0.24828066	-0.10612808	-0.26384634
256526_at	1.2888901	-0.010187934	1.1867404	1.997238	-0.15911578	0.32665756	0.40404218	0.16814242	-0.3968217	-0.28748617	4.1317554	3.3226464	-0.3898299	-0.20996319	-0.093751945	-0.2668617	-0.3434284	0.54871446	0.35139367	0.36268702	-0.35076034	1.3933257	-0.21230608	-0.044982765	1.9883475	0.30637455	-0.03616022	-0.06593815	-0.27431893	0.54101527	-0.13011175	-0.000919	-0.61103994	-0.18410756	-0.4400624	-0.43134865	-1.2023183	-1.6967698	-1.1922418	-1.6688368	-2.478812	-2.0904887	-0.35526052	-0.34367555	0.05099605	0.6985044	-0.8076249	0.22327764	1.8447301	-0.24982142	-0.1822246	-0.34580737	-0.14707674	-0.13965742	-0.32092595	-0.14725356	-0.19151644	-0.26799938	-0.14917637	-0.29844528	-0.2558423	-0.26639244	-0.25145853	-0.17922004	-0.25408685	-0.28184578	-0.1003988	-0.19861563	0.10603487	-0.23821856
247493_at	-0.04501117	-0.8030673	0.8302346	1.2508364	0.38396698	0.8292637	-0.08304465	0.073406875	0.03412669	-0.004843301	4.540572	2.617286	0.2796321	-0.31775236	-0.33674937	-0.4179821	0.21298794	0.17777693	0.10174678	0.2732143	-0.087943904	0.45753607	-0.16937609	0.12509678	3.0228324	0.8971183	-0.023569105	-0.09855784	0.37431985	0.40244535	-0.030311307	0.3302224	-0.2949681	-0.05091934	-0.46286976	0.11052571	-1.0644313	-1.184259	-1.5667837	-2.2765505	-2.236571	-1.904655	-0.1256105	-0.17826183	-0.28489435	0.942803	-0.24566509	-0.042008694	1.5823694	-0.2703584	-0.10688724	-0.4303369	-0.511576	-0.022862704	-0.48871598	-0.61484134	-0.1394008	-0.06962571	0.693316	0.18418728	0.072742864	-0.06436941	-0.19213156	-0.9066908	-0.49141353	-0.6382101	-0.31424206	-0.37844756	-0.27141798	-0.5523819
249890_at	-0.4226468	-0.091374405	2.9186747	-0.8005417	-0.1514771	0.50512916	0.31915897	-0.5761252	-0.18697026	-0.22017576	5.4096594	2.3303332	-0.28500673	0.055336732	-0.2578841	0.69931835	-0.14545752	-0.18116872	0.25455672	0.20464616	-0.25655773	-0.13042715	0.2180451	0.3473606	1.372601	0.6568706	-0.33988646	-1.437575	0.15326121	-0.039061613	1.082296	1.3778125	-0.49106312	-0.18923597	-0.5093443	0.3791537	-0.6332634	-1.2343117	-1.6592877	-1.1015512	-0.5681936	-0.77649254	-0.16249864	-0.3259147	-0.13497089	0.0545837	0.25956595	-0.22400483	-0.5134234	-0.18940881	-0.000627	-0.10230868	-0.105365425	0.044635646	-0.17038693	0.004718936	-0.098288275	-0.14219236	0.07353683	0.12716872	1.1640036	-0.25017062	-0.17302789	0.24007533	-0.10080962	-1.0435915	-1.8409257	-0.5289635	-0.6686466	-0.791898
245041_at	-0.22384451	-0.12993124	1.797844	1.3642831	-0.733835	0.08725288	1.0541567	1.2459589	-0.81328773	-1.3299942	4.1923094	2.9176717	0.15240084	0.43103406	0.8799292	-0.12531097	0.081918836	0.38528776	0.49600893	0.15985669	-0.10080967	1.0059794	0.3360573	0.110953905	0.41968206	-0.031856593	-0.35162434	0.29291028	0.19717604	0.49549526	0.6564446	0.8843506	-0.71371883	-0.13908188	-0.8313448	-0.29543474	-1.2584816	-1.3312218	-1.2251346	-1.0261523	-1.0347639	-1.741375	-0.0727086	-0.7237821	-0.6809056	0.783814	-0.10130106	-0.41176358	0.95673275	-0.8986935	-0.33316565	-0.4773875	-0.49976322	-0.21834432	-0.8264959	0.009646299	-0.34865516	-0.17571053	1.0691055	1.6741537	1.4644831	-0.4449407	-0.18901181	-0.74150383	-0.97337025	-1.2310435	-0.77101517	-0.6782939	-0.5721196	-0.79571897
266658_at	-0.115569085	-0.2912096	1.9926773	0.34537	-0.118667565	0.9169643	0.24768145	0.7501119	-1.8552389	-0.7773353	5.14155	1.0923817	-0.56010246	-0.074641615	0.043077834	-0.40585774	-0.14317685	1.0272975	0.2516837	0.36624315	-0.16705485	1.4400315	0.34970748	-0.07067121	1.2269617	0.8943837	0.07487544	0.76994556	0.20908412	1.1102115	0.090109676	0.7974906	-0.5490916	0.15407659	-0.5140265	-0.3972204	-1.253397	-1.1588153	-1.1099441	-1.2955446	-1.7356355	-2.5646815	0.027536372	-0.74741715	-0.54942816	1.5719202	-0.24635583	0.0311096	0.44500226	-0.6056033	-0.60424995	-0.28503355	-0.4120448	-0.069853194	-0.5241147	-0.19722746	-0.33149722	-0.18369605	-0.1796824	0.6325244	0.6803171	-0.31393442	-0.27346155	-0.2534538	-0.30178934	-0.26619548	-0.30226722	-0.33212024	-0.2303615	-0.31265777
248794_at	0.46682	-0.06758563	1.9914366	0.51348794	-0.17421065	1.1305748	0.7500074	0.67328835	-0.32306647	-0.3497662	4.2329416	2.6815443	-0.66833925	-0.27115834	0.6662032	-0.13877745	-0.1814922	0.47812608	0.95383257	0.27524891	-0.2261089	1.0122013	0.3675183	0.17513725	0.61388266	0.5433323	-0.2054798	-0.4091221	-0.047477927	0.37616155	0.2378849	0.92707634	-0.83923614	-0.34378222	-0.5253215	-0.501521	-0.70118296	-1.4134139	-1.6870841	-1.0574435	-0.36105934	-0.877578	-0.22199227	-0.52477336	-0.4898467	2.2647848	0.89575505	-0.94964975	-1.9424753	-1.3326062	-1.0704317	0.30245125	-0.2946389	-0.29919422	-0.6045884	-0.3653073	-0.52698576	0.21920581	-0.32240155	0.34479955	1.8765818	-0.16975641	0.208051	-0.11420653	-0.33239457	-0.85468596	-0.9851149	-0.71144056	-0.82994866	-0.8656892
252592_at	0.56776446	0.27185062	2.5216527	1.7221857	-0.33050495	1.0812986	-0.2850333	0.13574883	-0.48912022	-0.29009062	4.3368945	1.6004544	-0.59903264	0.5736871	-0.13653637	0.05999149	0.23885956	1.2361735	0.58254665	0.28448105	-0.27252287	1.0376263	0.13593282	0.38325354	1.0259495	0.9175283	0.35724917	0.5675887	-0.30624503	0.7594965	0.5384908	0.8926349	-0.56226027	0.19832572	-0.002255564	0.026024425	-0.9309885	-1.624152	-1.4467956	-0.89188665	-1.2195659	-1.3896899	-0.080368005	-0.46885064	-0.37624663	0.4179134	0.5442338	-0.48571858	-1.7314812	-2.6770933	-0.0476063	-0.07124995	-0.5892997	0.4758202	-0.5149101	0.045725193	-0.15520279	-0.25894699	0.68073726	-0.13379698	-0.41888312	0.2142813	0.032610707	-1.2138728	-0.992958	-0.9250903	-0.4887545	-0.5741592	-0.60298085	-0.88086146
255568_at	1.6443878	0.37609556	0.20021859	0.7842032	-0.6857491	0.44189754	0.75559014	0.31201258	-0.21580599	-0.030065658	5.6826653	3.718927	-0.23313735	0.093415424	-0.06697402	-0.29033318	-0.13535702	0.23527938	-0.19767755	-0.1712558	0.1053776	1.1293795	1.0980219	-0.37486443	-0.4315264	0.24337728	-0.425741	-0.19694526	-0.40526098	0.6548533	0.50046414	0.17195062	-0.4170447	0.03481791	-0.6807554	0.044197302	-0.68376315	-1.0951236	-0.0911116	-0.7607241	-0.80700225	-1.1836386	0.035481025	-0.41892645	-0.22240883	0.47070518	-0.09498583	0.27169138	-0.20074236	-0.7155526	-0.10114988	-0.2716015	-0.3868785	-0.19290048	-0.3069237	-0.2604737	-0.22290063	-0.07134159	-0.21374618	-0.42093498	-0.099515416	0.21206915	0.23701584	-1.6550455	-1.6358682	-0.52902144	-0.49643168	-0.32989985	-0.12562332	-0.9013646
252862_at	0.32586485	1.3731991	0.51831704	1.6571876	0.8966873	0.7696858	0.8758888	-0.08431677	-0.0143637	0.46971208	3.9306455	3.344315	-0.06781559	0.018402515	0.22022401	-0.061920054	-0.037349775	0.28337675	1.1484711	0.03338243	-0.018449366	0.05054791	-0.16225573	0.110348925	1.8965702	0.27553856	-0.039787732	-0.07684214	0.081198946	0.023638725	0.46101794	0.3156206	-0.15088774	-0.13487618	-0.40868685	-0.05211905	-0.95496017	-1.4518905	-1.3873434	-1.6039264	-1.443489	-1.5842478	-0.17747697	-0.004525408	0.03532086	0.10567879	0.067313045	0.44138464	-0.3757449	-0.16113006	0.14812511	0.047052465	0.13610615	0.19149879	0.10539917	0.14392152	-0.004880182	0.17110404	0.10160197	0.07308537	0.23111582	-0.016463855	-0.061333135	-2.1057076	-1.7254578	-1.583603	-1.3561107	-1.3479074	-1.133884	-1.2887967
260296_at	1.2534268	0.03876323	1.6453234	0.86720026	0.2874612	0.26789936	0.5208761	-0.15131953	0.28967267	0.854867	5.109553	3.130393	0.17577533	0.063795015	-0.37911114	-0.20567504	0.11787322	0.45233122	0.5462083	0.47256702	0.16205242	0.35378197	0.030259935	0.14630762	0.17067724	0.28501627	0.26322603	-0.46268138	-0.004494918	0.6548337	0.32808495	0.17366192	-0.12298275	0.20274962	-0.5481501	-0.21812154	-1.1763442	-1.1697543	-1.1697543	-1.1580603	-1.3689033	-1.3142589	-0.051571306	-0.02877384	0.18669726	0.049011625	-0.10305284	0.2125697	0.49467438	0.1437153	0.07523247	0.07666507	-0.23704594	0.43996987	-0.28312787	0.19143376	-0.22573183	-0.050805405	-0.18245557	-0.41205513	-0.18536744	-0.010834403	0.3907169	-1.3796809	-1.3565158	-1.4875684	-1.5584204	-1.3448429	-1.3861957	-1.3916674
258377_at	-0.18013453	0.16673326	0.43410778	-0.06338209	0.20166785	0.20039906	0.31541926	-0.057361897	-0.077564225	0.045758963	6.0734076	2.8806865	0.04739036	0.060829032	0.5621302	0.06281818	0.03532642	0.08542101	1.8082643	1.3670279	-0.08596859	0.3803898	0.13453946	0.28401256	1.0358357	0.108613044	-0.30300686	-0.53784674	-0.13318467	0.18447798	0.26435933	0.57608694	-0.36417955	-0.16116792	-0.5340294	0.48064208	-0.5436819	-0.5422869	-0.5422869	-0.70770484	-0.91910547	-0.39609295	-0.19240558	-0.12035037	-0.053477395	-0.25265005	-0.09727743	-0.27529773	0.26435405	-0.12025287	-0.074631885	-0.30228055	-0.11647983	-0.1052841	-0.024591545	-0.21684593	-0.11886915	-0.31131202	0.122481436	0.060120087	-0.072238415	-0.15272468	-0.3903423	-1.4612119	-1.2618394	-1.2824616	-1.1366289	-1.3358474	-1.2071573	-1.4118564
